num,cputime_dif,depth,high,image,tension,time,velocity,volume,weld_velocity,width,wire_l
27,0.1099075489983079,-2.9816975965828796,1.7834453303991227,6553.0,20.0,4.6850000000000005,5.5,0.7579346299171448,8.0,7.744285125388211,13.8
28,0.1102304779997212,-3.0095569558078505,1.7834411589972448,6555.0,20.0,4.687,5.5,0.012433499097824095,8.0,7.744257835350168,13.8
29,0.11159049999696437,-3.0095569558078505,1.7834411589972448,6556.0,20.0,4.688,5.5,1.3626995086669922,8.0,7.744257835350168,12.6
30,0.11105798700009473,-3.0095569558078505,1.7834411589972448,6557.0,20.0,4.689,5.5,0.0062167495489120475,8.0,7.744257835350168,12.6
31,0.11100956200243672,-3.0095428774582267,1.727700540763056,6558.0,20.0,4.69,5.5,0.0062167495489120475,8.0,7.744203256043415,12.6
32,0.109954610998102,-3.065232136726358,1.7276762952457656,6586.0,20.0,4.718,5.5,0.4453776776790619,8.0,7.7440395235082295,12.36
33,0.11083048599539323,-3.065203459679947,1.7276601318196063,6587.0,20.0,4.718999999999999,5.5,0.0062167495489120475,8.0,7.7439303710490135,12.36
34,0.11070440299954498,-3.065203459679947,1.7276601318196063,6588.0,20.0,4.72,5.5,0.27751249074935913,8.0,7.7439303710490135,12.12
35,0.11034671500237893,-3.0721050497535343,1.671893966695238,6629.0,20.0,4.761,5.5,0.25490748882293696,8.0,7.743684793015486,12.12
36,0.11023892299999716,-3.2275330932452424,1.6207326248503817,6689.0,20.0,4.821000000000001,5.5,1.3903928995132446,8.0,7.724703527068505,13.68
37,0.10968323099950794,-3.2320713195077575,1.6160356597538788,6702.0,20.0,4.8340000000000005,5.5,2.319016218185425,8.0,7.69851285800849,11.7
38,0.11095037700579267,-3.2320637608220806,1.6160318804110403,6703.0,20.0,4.835,5.5,0.468551367521286,8.0,7.698485734619531,12.12
39,0.11139179200108627,-3.232048643592142,1.616024321796071,6706.0,20.0,4.838,5.5,0.018650248646736145,8.0,7.698431488606098,12.12
40,0.11081222800567048,-3.2041034045859726,1.554687022929581,6757.0,20.0,4.888999999999999,5.5,1.130966305732727,8.0,7.66716416551949,11.4
41,0.11103880000155186,-3.231897479070202,1.5602263692063048,6758.0,20.0,4.89,5.5,0.0062167495489120475,8.0,7.609407586945492,11.4
42,0.1103868110003532,-3.313228853270968,1.4787381907855193,6825.0,20.0,4.957,5.5,1.0947912931442259,8.0,7.568197626089238,10.8
43,0.11551389500527875,-3.3431389513756704,1.4486935455961238,6826.0,20.0,4.958,5.5,0.6720196604728699,8.0,7.5202372816874625,11.4
44,0.11104628300381593,-3.3430529612702835,1.4486562832171224,6880.0,29.0,5.0120000000000005,7.5,0.3560771644115448,8.0,7.511099152314647,12.12
45,0.11016063900024163,-3.342966974381997,1.3929029059924989,6881.0,29.0,5.013,7.5,0.2628183662891388,8.0,7.475421269161407,12.36
46,0.1149551819980843,-3.342888809357593,1.343346174374495,6931.0,29.0,5.063,7.5,0.4239016473293304,8.0,7.47515797284426,12.36
47,0.12700156099890592,-3.342826279092605,1.3371305116370422,6932.0,29.0,5.064,7.5,0.008477386087179184,8.0,7.474947344693263,12.36
48,0.12606480799877318,-3.342810647013711,1.3371242588054844,6935.0,29.0,5.067,7.5,0.6980242729187012,8.0,7.519124836223778,13.0
49,0.1267026809946401,-3.342810647013711,1.3371242588054844,6936.0,29.0,5.0680000000000005,7.5,1.8171179294586184,8.0,7.519124836223778,11.4
50,0.11286490799830062,-3.342810647013711,1.3371242588054844,6937.0,29.0,5.069,7.5,2.1618907451629643,8.0,7.519124836223778,13.32
51,0.17117253800097387,-3.3427950150810166,1.3371180060324066,6939.0,29.0,5.071000000000001,7.5,0.4432811737060547,8.0,7.5190718708395865,12.942857142857143
52,0.1723592939961236,-3.3427950150810166,1.3371180060324066,6940.0,29.0,5.072,7.5,0.5898252725601196,8.0,7.5190718708395865,12.428571428571427
53,0.17142677900119452,-3.3427950150810166,1.3371180060324066,6941.0,29.0,5.073,7.5,0.1853055953979492,8.0,7.5190718708395865,12.6
54,0.17169165600353153,-3.3427950150810166,1.3371180060324066,6942.0,29.0,5.074,7.5,0.2628183662891388,8.0,7.5190718708395865,12.84
55,0.12886823000008008,-3.3427793832945203,1.3371117533178083,6945.0,29.0,5.077,7.5,0.29673194885253906,8.0,7.519018906201572,12.6
56,0.11151474399957806,-3.3904698442211014,1.2893337568428884,6981.0,29.0,5.113,7.5,0.2373854070901871,8.0,7.569353169105417,13.08
57,0.11098260300059336,-3.398381130963793,1.281356819871594,6984.0,29.0,5.1160000000000005,7.5,0.29673194885253906,8.0,7.607102859034593,12.84
58,0.11114037600054873,-3.398365239836524,1.281350828135083,6987.0,29.0,5.119,7.5,0.29672789573669434,8.0,7.607049277322289,12.6
59,0.1111459739986458,-3.398365239836524,1.281350828135083,6988.0,29.0,5.12,7.5,0.2628183662891388,8.0,7.607049277322289,12.84
60,0.11059666000073776,-3.398349348857871,1.2813448364546072,6990.0,29.0,5.122000000000001,7.5,0.2882545590400696,8.0,7.6512224155297135,12.6
61,0.17103045599651526,-3.398349348857871,1.2813448364546072,6991.0,29.0,5.122999999999999,7.5,0.008477386087179184,8.0,7.6512224155297135,12.6
62,0.11175441500381568,-3.398349348857871,1.2813448364546072,6993.0,29.0,5.125,7.5,0.016954772174358368,8.0,7.6512224155297135,12.6
63,0.1105446479996317,-3.398333458027832,1.281338844830166,6997.0,29.0,5.129,7.5,0.5086778998374939,8.0,7.651168523814219,13.08
64,0.11209142100415193,-3.4957855370466047,1.1977593963385487,7018.0,29.0,5.15,7.5,0.449332982301712,8.0,7.651033798321283,12.84
65,0.109984827999142,-3.5653812523087427,1.1698907234138065,7021.0,29.0,5.1530000000000005,7.5,0.29672789573669434,8.0,7.650899076624007,12.6
66,0.11020775699580554,-3.5653812523087427,1.1698907234138065,7026.0,29.0,5.1579999999999995,7.5,0.2289047837257385,8.0,7.650899076624007,12.84
67,0.11315048699907493,-3.5932105258146123,1.1698825179793915,7035.0,29.0,5.167000000000001,7.5,0.07630051672458649,8.0,7.6508182462624905,12.84
68,0.11009267600456953,-3.6210056766099443,1.169863372443213,7060.0,29.0,5.192,7.5,0.3306406736373901,8.0,7.650629649170101,13.32
69,0.11078775500209304,-3.620971814390185,1.1698524323414443,7061.0,29.0,5.1930000000000005,7.5,0.008477386087179184,8.0,7.650521882439114,13.32
70,0.11060908799845492,-3.620954883596968,1.169846962392867,7065.0,29.0,5.197,7.5,0.3052093386650085,8.0,7.650468000591602,13.08
71,0.11059035400103312,-3.620954883596968,1.169846962392867,7066.0,29.0,5.1979999999999995,7.5,0.008477386087179184,8.0,7.650468000591602,13.08
72,0.11091290500189643,-3.620954883596968,1.169846962392867,7067.0,29.0,5.199,7.5,0.5341151952743529,8.0,7.650468000591602,13.56
73,0.111142532005033,-3.62093795296208,1.1698414924954412,7070.0,29.0,5.202000000000001,7.5,0.1417064219713211,8.0,7.650414119503059,13.457142857142856
74,0.11066508499789053,-3.62093795296208,1.1698414924954412,7071.0,29.0,5.202999999999999,7.5,0.008477386087179184,8.0,7.650414119503059,13.457142857142856
75,0.1114921560001676,-3.62093795296208,1.1698414924954412,7072.0,29.0,5.204,7.5,0.22836872935295105,8.0,7.650414119503059,13.666666666666664
76,0.11069178199977614,-3.5652145452165085,1.169836022649167,7076.0,29.0,5.207999999999999,7.5,0.03391358628869057,8.0,7.650360239173456,13.666666666666664
77,0.1126996320017497,-3.537336562347457,1.169827817982057,7087.0,29.0,5.218999999999999,7.5,1.4139443635940552,8.0,7.628168708174939,15.0
78,0.10995175599964567,-3.4328077060940005,1.1698004700294087,7129.0,29.0,5.261,7.5,2.2939074039459233,8.0,7.650010037521216,13.285714285714285
79,0.10915106000175,-3.3979203486034355,1.1697758577159367,7133.0,29.0,5.265,7.5,0.3568808436393738,8.0,7.605549295774647,13.0
80,0.11072651599533856,-3.397880631929186,1.169762184762507,7154.0,29.0,5.2860000000000005,7.5,0.6301968097686768,8.0,7.605415398087695,12.6
81,0.1116071180003928,-3.3978409159977,1.169748512064782,7158.0,29.0,5.29,7.5,0.3052104115486145,8.0,7.605281504172387,12.36
82,0.1112607340037357,-3.3978409159977,1.169748512064782,7159.0,29.0,5.291,7.5,0.008477386087179184,8.0,7.605281504172387,12.36
83,0.11002994699811096,-3.4186574058691046,1.1418733982112768,7200.0,29.0,5.332000000000001,7.5,0.076300248503685,8.0,7.566352602417533,12.6
84,0.11030722899886314,-3.3977138315528648,1.1140045349353656,7202.0,29.0,5.3340000000000005,7.5,0.2543369233608246,8.0,7.516424552681795,12.84
85,0.10968064600456273,-3.3977138315528648,1.1140045349353656,7203.0,29.0,5.335,7.5,0.27977314591407776,8.0,7.516424552681795,12.6
86,0.11075896400143392,-3.3976979466656694,1.1139993267756292,7204.0,29.0,5.336,7.5,0.008477386087179184,8.0,7.604799526807216,12.6
87,0.11099183700571302,-3.3976979466656694,1.1139993267756292,7207.0,29.0,5.3389999999999995,7.5,0.2458595484495163,8.0,7.604799526807216,12.84
88,0.11382374400272965,-3.397634408899191,1.161720318609494,7241.0,29.0,5.372999999999999,7.5,0.2882513403892517,8.0,7.667745943265976,12.84
89,0.11139685699890832,-3.3975867566139795,1.1696610145720256,7242.0,29.0,5.3740000000000006,7.5,0.008477386087179184,8.0,7.692848240753127,12.84
90,0.11322079499950632,-3.4452634845706442,1.1616825250773641,7277.0,29.0,5.409,7.5,0.025432966649532318,8.0,7.6926315804728445,13.08
91,0.11062927299644798,-3.453155751691124,1.1139212102229432,7284.0,29.0,5.416,7.5,0.4081553518772125,8.0,7.648205648142282,12.771428571428574
92,0.1113682399954996,-3.453155751691124,1.1139212102229432,7285.0,29.0,5.417000000000001,7.5,0.3960422873497009,8.0,7.648205648142282,12.428571428571427
93,0.1122721259962418,-3.453155751691124,1.1139212102229432,7286.0,29.0,5.417999999999999,7.5,1.2704856395721436,8.0,7.648205648142282,13.56
94,0.11214951899455627,-3.4531396088111,1.1139160028422903,7287.0,29.0,5.4190000000000005,7.5,0.2628183662891388,8.0,7.6481517989157215,13.8
95,0.11183943200012436,-3.4531396088111,1.1139160028422903,7288.0,29.0,5.42,7.5,1.0936614274978638,8.0,7.6481517989157215,12.84
96,0.11045556099998066,-3.453115394792922,1.1139081918686844,7300.0,29.0,5.432,7.5,1.1869207620620728,8.0,7.648071026592424,11.88
97,0.11166814599710052,-3.453107323503838,1.1139055882270446,7301.0,29.0,5.433,7.5,1.0767066478729248,8.0,7.648044102737411,12.84
98,0.1247762170023634,-3.3973961620269733,1.11390038099245,7306.0,29.0,5.438,7.5,1.6701676845550537,8.0,7.692198291946237,11.4
99,0.11009732499951497,-3.397308813933306,1.113871742273215,7358.0,29.0,5.49,7.5,0.644331693649292,8.0,7.73610592263942,12.36
100,0.11097688700101573,-3.3972214691061398,1.1138431046249635,7360.0,29.0,5.492000000000001,7.5,0.2543380260467529,8.0,7.824216439976347,12.6
101,0.1131232789994101,-3.3971817687678363,1.113830088120602,7380.0,29.0,5.5120000000000005,7.5,1.52604079246521,8.0,7.824078735265221,11.4
102,0.1713694980062428,-3.424947537290721,1.0673956621362004,7413.0,29.0,5.545,7.5,1.0767070055007937,8.0,7.8606381315342775,12.6
103,0.17220848899887642,-3.3970626729489197,1.058101488295565,7414.0,29.0,5.546,7.5,0.2628183662891388,8.0,7.912068649950019,12.84
104,0.1711211179936072,-3.3970626729489197,1.058101488295565,7416.0,29.0,5.547999999999999,7.5,1.2189491987228394,8.0,7.912068649950019,13.933333333333335
105,0.1705497139992076,-3.39704679414968,1.058096542440064,7419.0,29.0,5.551,7.5,1.2613401412963867,8.0,7.956214142409628,12.84
106,0.13118197899893858,-3.39704679414968,1.058096542440064,7420.0,29.0,5.5520000000000005,7.5,0.3231063187122345,8.0,7.956214142409628,13.133333333333333
107,0.17137664600159042,-3.397030915498883,1.0580915966307995,7424.0,29.0,5.556,7.5,0.09420152753591536,8.0,7.956158134820072,13.08
108,0.17144549800286768,-3.397030915498883,1.0580915966307995,7425.0,29.0,5.557,7.5,0.008477386087179184,8.0,7.956158134820072,13.08
109,0.17214660099853066,-3.397030915498883,1.0580915966307995,7426.0,29.0,5.558,7.5,0.27977314591407776,8.0,7.956158134820072,12.84
110,0.14597039699583547,-3.3970150369965277,1.0580866508677709,7427.0,29.0,5.559,7.5,0.2628183662891388,8.0,7.956102128019036,13.08
111,0.14235064599779435,-3.3970150369965277,1.0580866508677709,7429.0,29.0,5.561,7.5,0.28825053572654724,8.0,7.956102128019036,12.84
112,0.17145313500077464,-3.3970150369965277,1.0580866508677709,7431.0,29.0,5.563,7.5,0.0169588141143322,8.0,7.956102128019036,12.84
113,0.10941552599979333,-3.3301419183994883,1.1026221019482265,7457.0,29.0,5.5889999999999995,7.5,0.32216331362724304,8.0,8.035493329812406,13.32
114,0.11288078999496065,-3.2855607074748527,1.1137493923643569,7458.0,29.0,5.59,7.5,0.27977314591407776,8.0,8.044220129239347,13.08
115,0.11340225500316592,-3.285545350440534,1.1137441865900115,7459.0,29.0,5.591,7.5,0.008477386087179184,8.0,8.044163504923871,13.08
116,0.11041204200591892,-3.2298430445065582,1.11373898086433,7465.0,29.0,5.597,7.5,0.050868358463048935,8.0,8.044106881405563,13.08
117,0.1106227519994718,-3.2298279480432077,1.0580470864279472,7471.0,29.0,5.603,7.5,0.5934598445892334,8.0,8.044050258684406,12.6
118,0.11032762200193247,-3.1852340374117447,1.0580322505720519,7497.0,29.0,5.629,7.5,0.8647558689117432,8.0,8.026201724746008,13.56
119,0.1103694390039891,-3.1740670804666467,1.058022360155549,7498.0,29.0,5.63,7.5,0.18934230506420133,8.0,7.99957063419441,13.4
120,0.10963131899916334,-3.1740522451192548,1.0580174150397517,7504.0,29.0,5.636,7.5,0.6838917732238771,8.0,7.999514327343371,12.84
121,0.10998170799575746,-3.2018422355968883,1.0580001075658967,7533.0,29.0,5.665,7.5,0.2458603531122208,8.0,7.999317260762621,12.84
122,0.10961173700343352,-3.229624159617189,1.0579803281504585,7543.0,29.0,5.675,7.5,0.7291063666343689,8.0,7.9990920513242685,13.56
123,0.1704997220003861,-3.229616612373283,1.0579778557774546,7546.0,29.0,5.678,7.5,0.568024754524231,8.0,7.999063901069123,13.08
124,0.11301574599929155,-3.2296015180265654,1.0579729110776679,7547.0,29.0,5.678999999999999,7.5,0.008477386087179184,8.0,7.999007601351353,13.08
125,0.11286402499536052,-3.229571329803438,1.039402353810132,7563.0,29.0,5.695,7.5,0.6782417893409729,8.0,7.998895004557451,12.6
126,0.11617542600288287,-3.2295562358329635,1.0022760731895404,7565.0,29.0,5.697,7.5,0.016954772174358368,8.0,7.998838706952977,12.6
127,0.11814386000332887,-3.167613870492265,0.9589458148951058,7609.0,29.0,5.7410000000000005,7.5,0.7121508121490479,8.0,7.998557234779055,13.56
128,0.11195727899757912,-3.118061072840625,0.8908745922401787,7610.0,29.0,5.742000000000001,7.5,1.619298219680786,8.0,7.998332066548432,15.0
129,0.11164607399405213,-3.118061072840625,0.8908745922401787,7612.0,29.0,5.744,7.5,2.5603549480438232,8.0,7.998332066548432,12.75
130,0.13960475099884204,-3.118061072840625,0.8908745922401787,7613.0,29.0,5.745,7.5,0.33064284920692444,8.0,7.998332066548432,13.05
131,0.1227745819996926,-3.0437931601480295,0.8908662653885276,7628.0,29.0,5.76,7.5,0.3645569682121277,8.0,7.998219488771697,12.84
132,0.13199836399871856,-3.0066595942554573,0.8908621020016171,7629.0,29.0,5.761,7.5,0.2628183662891388,8.0,7.998163200675606,13.08
133,0.17082815100002335,-3.0623170085012177,0.8908558570185361,7637.0,29.0,5.769,7.5,0.067823126912117,8.0,7.998078770512091,13.08
134,0.17074874399986584,-3.062295541639405,0.9465277128703616,7642.0,29.0,5.774,7.5,0.313686728477478,8.0,7.997994341933031,12.84
135,0.10931468499620678,-3.062252608985861,0.9019726907252561,7671.0,29.0,5.803,7.5,0.8393236994743347,8.0,8.033174871663014,13.8
136,0.11090213200077416,-3.0622025221384415,0.8908225518948192,7679.0,29.0,5.811,7.5,0.8817114830017091,8.0,8.041814298731902,13.08
137,0.11035180099861464,-3.1257666744376342,0.8112680981811125,7715.0,29.0,5.847,7.5,0.305210143327713,8.0,7.984751631900018,13.08
138,0.11065385799884098,-3.2290883942226007,0.8351090674713624,7731.0,29.0,5.8629999999999995,7.5,2.0347187519073486,8.0,7.9529110435094905,11.4
139,0.11130653900181643,-3.2290733047659548,0.8351051650256779,7732.0,29.0,5.864,7.5,2.1618907451629643,8.0,7.952855082151777,13.32
140,0.11122372499812627,-3.2290733047659548,0.8351051650256779,7733.0,29.0,5.865,7.5,0.008477386087179184,8.0,7.952855082151777,13.32
141,0.11092980700050248,-3.284731633005916,0.8351012626286226,7735.0,29.0,5.867000000000001,7.5,0.5256337523460388,8.0,7.9086169045005486,13.8
142,0.1112711500027217,-3.284731633005916,0.8351012626286226,7737.0,29.0,5.869,7.5,0.28825053572654724,8.0,7.9086169045005486,13.56
143,0.11188827799924184,-3.284731633005916,0.8351012626286226,7738.0,29.0,5.87,7.5,0.008477386087179184,8.0,7.9086169045005486,13.56
144,0.11620496500108855,-3.284731633005916,0.8351012626286226,7739.0,29.0,5.871,7.5,0.5341141223907471,8.0,7.9086169045005486,14.04
145,0.11027372700482374,-3.340381636423928,0.8072589605078511,7746.0,29.0,5.877999999999999,7.5,1.1445298194885254,8.0,7.908533431941258,13.08
146,0.11105004900309724,-3.3403738317757012,0.7794205607476635,7747.0,29.0,5.879,7.5,0.008481428027153015,8.0,7.908505608015873,13.08
147,0.1142160069939564,-3.3403504181227808,0.7794150975619821,7758.0,29.0,5.89,7.5,0.09325528889894484,8.0,7.9084221378059425,13.08
148,0.11067195900250226,-3.340303591838072,0.7376504740847557,7778.0,29.0,5.91,7.5,2.0008082389831543,8.0,7.941390078363749,15.0
149,0.11651876600080867,-3.3402801790604,0.7237273721297535,7779.0,29.0,5.9110000000000005,7.5,0.6867178678512573,8.0,7.996531198108693,14.4
150,0.11229663899575826,-3.3402801790604,0.7237273721297535,7780.0,29.0,5.912000000000001,7.5,0.4606410264968872,8.0,7.996531198108693,14.0
151,0.11137886099459138,-3.3402645707850684,0.7237239903367647,7781.0,29.0,5.912999999999999,7.5,0.4606369733810425,8.0,7.99647493403694,13.6
152,0.1121405349986162,-3.3402645707850684,0.7237239903367647,7782.0,29.0,5.914,7.5,0.3249901831150055,8.0,7.99647493403694,13.32
153,0.11039195000194013,-3.340241158663801,0.7237189177104901,7794.0,29.0,5.926,7.5,0.644328236579895,8.0,7.996390539512799,12.84
154,0.1106672800015076,-3.340233354672,0.7237172268455999,7795.0,29.0,5.9270000000000005,7.5,0.008477386087179184,8.0,7.996362408268663,12.84
155,0.11187218900158767,-3.367965949588862,0.5798851279995035,7856.0,29.0,5.9879999999999995,7.5,1.924507021903992,8.0,8.014403263465498,15.0
156,0.11328957099613035,-3.3957135047495335,0.5010069105368165,7857.0,29.0,5.989,7.5,1.636252999305725,8.0,8.039862388225611,13.56
157,0.11104687799524983,-3.3957135047495335,0.5010069105368165,7858.0,29.0,5.99,7.5,0.008477386087179184,8.0,8.039862388225611,13.56
158,0.1156649499971536,-3.395697638560522,0.5010045696236836,7862.0,29.0,5.994,7.5,0.3052104115486145,8.0,8.03980582524272,13.32
159,0.10947870500240242,-3.395697638560522,0.5010045696236836,7863.0,29.0,5.995,7.5,0.26281943917274475,8.0,8.03980582524272,13.56
160,0.11060285800340353,-3.3956817725197763,0.5010022287324261,7866.0,29.0,5.997999999999999,7.5,0.8393245339393616,8.0,8.039749263055699,12.84
161,0.10935931800486287,-3.3956817725197763,0.5010022287324261,7867.0,29.0,5.9990000000000006,7.5,0.5341141223907471,8.0,8.039749263055699,13.32
162,0.1103174859963474,-3.3956817725197763,0.5010022287324261,7868.0,29.0,6.0,7.5,0.27977314591407776,8.0,8.039749263055699,13.08
163,0.11086762399645522,-3.388652273360468,0.5009916950498843,7910.0,29.0,6.042000000000001,7.5,0.1865181177854538,8.0,8.022930143468187,13.56
164,0.1122584460026701,-3.2981029646919544,0.5009776507085377,7931.0,29.0,6.063,7.5,1.4497343301773071,8.0,7.994984225071867,15.0
165,0.11236503299733157,-3.28414846100656,0.5009717991365938,7934.0,29.0,6.066,7.5,2.195800304412842,8.0,8.039014027041096,13.08
166,0.11073172699980204,-3.28414846100656,0.5009717991365938,7936.0,29.0,6.0680000000000005,7.5,0.10738668590784073,8.0,8.039014027041096,13.0
167,0.11204824200103758,-3.2841331171713297,0.44530618537916333,7940.0,29.0,6.072,7.5,0.21477742493152616,8.0,8.038957475994513,12.84
168,0.11079093699663643,-3.284117773479476,0.44530410487857297,7944.0,29.0,6.0760000000000005,7.5,0.7799747586250305,8.0,8.03890092574355,13.56
169,0.11171677100355737,-3.284117773479476,0.44530410487857297,7945.0,29.0,6.077000000000001,7.5,0.008477386087179184,8.0,8.03890092574355,13.56
170,0.10988990100304363,-3.284117773479476,0.44530410487857297,7947.0,29.0,6.079,7.5,0.016954772174358368,8.0,8.03890092574355,13.56
171,0.11150690800423037,-3.2841024299309938,0.4453020243974229,7948.0,29.0,6.08,7.5,1.7719019651412964,8.0,8.03884437628819,12.0
172,0.11047266500099796,-3.2841024299309938,0.4453020243974229,7951.0,29.0,6.082999999999999,7.5,1.1953957080841064,8.0,8.03884437628819,13.08
173,0.1114558519984712,-3.2841024299309938,0.4453020243974229,7952.0,29.0,6.0840000000000005,7.5,0.5341151952743529,8.0,8.03884437628819,13.56
174,0.1662779589969432,-3.2840794148950123,0.4452989037145779,7959.0,29.0,6.091,7.5,0.059345744550228126,8.0,8.06084398028907,13.56
175,0.11108788899582578,-3.2840487286582607,0.4452947428689167,7970.0,29.0,6.102,7.5,1.178443431854248,8.0,8.104898962596195,12.6
176,0.11170714999752818,-3.2840410571707555,0.44529370266722107,7971.0,29.0,6.103,7.5,0.5341141223907471,8.0,8.126954650009496,13.08
177,0.11100000599981286,-3.2840410571707555,0.44529370266722107,7973.0,29.0,6.105,7.5,0.5595462918281555,8.0,8.126954650009496,12.6
178,0.11227620499994373,-3.284025714339108,0.4452916222832689,7974.0,29.0,6.106,7.5,0.2628183662891388,8.0,8.126897483153023,12.84
179,0.11137327000324147,-3.284025714339108,0.4452916222832689,7978.0,29.0,6.11,7.5,0.5086778998374939,8.0,8.126897483153023,13.32
180,0.11080577899701892,-3.2840103716508215,0.4452895419187554,7981.0,29.0,6.1129999999999995,7.5,0.025432158261537552,8.0,8.171007927519819,13.32
181,0.11256180799682623,-3.2840103716508215,0.4452895419187554,7982.0,29.0,6.114,7.5,1.0161476135253906,8.0,8.171007927519819,12.428571428571427
182,0.11015250699711032,-3.283995029105893,0.4452874615736804,7985.0,29.0,6.117000000000001,7.5,0.7109382748603821,8.0,8.17095045159112,13.08
183,0.11193206800089683,-3.283995029105893,0.4452874615736804,7986.0,29.0,6.117999999999999,7.5,0.2628183662891388,8.0,8.17095045159112,13.32
184,0.11168254199583316,-3.2839796867043214,0.4452853812480436,7994.0,29.0,6.126,7.5,0.067823126912117,8.0,8.170892976471004,13.32
185,0.11012426800152753,-3.2421964120052,0.4452801805311404,8012.0,29.0,6.144,7.5,0.11869175732135773,8.0,8.214915505106505,13.56
186,0.11119298600533513,-3.2282209822257135,0.4452718596173397,8032.0,29.0,6.164,7.5,1.4582157135009766,8.0,8.214684378178644,15.0
187,0.1117480329994578,-3.2281983602345194,0.4452687393426923,8033.0,29.0,6.165,7.5,0.008477386087179184,8.0,8.21459770842565,15.0
188,0.119140814000275,-3.2281983602345194,0.4452687393426923,8034.0,29.0,6.166,7.5,0.008477386087179184,8.0,8.21459770842565,15.0
189,0.11188354000478284,-3.2281983602345194,0.4452687393426923,8035.0,29.0,6.167000000000001,7.5,0.008477386087179184,8.0,8.21459770842565,15.0
